collegeName,branch,category,quota,round,closingRank,cutoffYear
"D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur.",Mechanical Engineering,General,MH,1,86192,2019
"Bhagwant Institute of Technology, Barshi",Civil Engineering,General,MH,1,77333,2019
"Bhagwant Institute of Technology, Barshi",Computer Science and Engineering,OBC,MH,1,81911,2019
"Bhagwant Institute of Technology, Barshi",Electronics and Telecommunication Engg,General,MH,1,68483,2019
"Bhagwant Institute of Technology, Barshi",Mechanical Engineering,General,MH,1,84932,2019
"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",Computer Science and Engineering,OBC,MH,1,66682,2019
"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",Electrical Engineering,General,MH,1,77823,2019
"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",Electronics and Telecommunication Engg,General,MH,1,76586,2019
"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",Mechanical Engineering,General,MH,1,60991,2019
"Dr. D. Y. Patil Educational Academy's, D.Y.Patil School of Engineering Academy, Ambi",Civil Engineering,General,MH,1,82394,2019
"Dr. D. Y. Patil Educational Academy's, D.Y.Patil School of Engineering Academy, Ambi",Computer Engineering,OBC,MH,1,43071,2019
"Dr. D. Y. Patil Educational Academy's, D.Y.Patil School of Engineering Academy, Ambi",Electronics and Telecommunication Engg,General,MH,1,47398,2019
"Dr. D. Y. Patil Educational Academy's, D.Y.Patil School of Engineering Academy, Ambi",Automobile Engineering,OBC,MH,1,69380,2019
"Dr. D. Y. Patil Educational Academy's, D.Y.Patil School of Engineering Academy, Ambi",Mechanical Engineering,General,MH,1,63353,2019
"Anantrao Pawar College of Engineering & Research, Pune",Civil Engineering,General,MH,1,84687,2019
"Anantrao Pawar College of Engineering & Research, Pune",Computer Engineering,SC,MH,1,62647,2019
"Anantrao Pawar College of Engineering & Research, Pune",Information Technology,OBC,MH,1,71497,2019
"Anantrao Pawar College of Engineering & Research, Pune",Electronics and Telecommunication Engg,General,MH,1,70319,2019
"Anantrao Pawar College of Engineering & Research, Pune",Mechanical Engineering,General,MH,1,56057,2019
"Shri.Someshwar Shikshan Prasarak Mandals, Someshwar Engineering College, Someshwar Nagar",Civil Engineering,General,MH,1,81692,2019
"Shri.Someshwar Shikshan Prasarak Mandals, Someshwar Engineering College, Someshwar Nagar",Computer Engineering,SC,MH,1,63518,2019
"Shri.Someshwar Shikshan Prasarak Mandals, Someshwar Engineering College, Someshwar Nagar",Electrical Engineering,General,MH,1,84484,2019
"Shri.Someshwar Shikshan Prasarak Mandals, Someshwar Engineering College, Someshwar Nagar",Mechanical Engineering,General,MH,1,85989,2019
"Bharati Vidyapeeth's College of Engineering,Lavale, Pune",Civil Engineering,General,MH,1,59535,2019
"Bharati Vidyapeeth's College of Engineering,Lavale, Pune",Computer Engineering,SC,MH,1,9196,2019
"Bharati Vidyapeeth's College of Engineering,Lavale, Pune",Electronics and Telecommunication Engg,SC,MH,1,59374,2019
"Bharati Vidyapeeth's College of Engineering,Lavale, Pune",Mechanical Engineering,OBC,MH,1,42968,2019
"Dnyanshree Institute Engineering and Technology, Satara",Civil Engineering,General,MH,1,86531,2019
"Dnyanshree Institute Engineering and Technology, Satara",Computer Science and Engineering,SC,MH,1,38661,2019
"Dnyanshree Institute Engineering and Technology, Satara",Electrical Engineering,General,MH,1,77729,2019
"Dnyanshree Institute Engineering and Technology, Satara",Electronics and Telecommunication Engg,General,MH,1,83748,2019
"Dnyanshree Institute Engineering and Technology, Satara",Mechanical Engineering,General,MH,1,83247,2019
"Dr. D.Y.Patil Institute of Engineering, Management & Reseach, Akurdi, Pune",Civil Engineering,OBC,MH,1,46359,2019
"Dr. D.Y.Patil Institute of Engineering, Management & Reseach, Akurdi, Pune",Computer Engineering,OBC,MH,1,11613,2019
"Dr. D.Y.Patil Institute of Engineering, Management & Reseach, Akurdi, Pune",Electronics and Telecommunication Engg,OBC,MH,1,32939,2019
"Dr. D.Y.Patil Institute of Engineering, Management & Reseach, Akurdi, Pune",Chemical Engineering,SC,MH,1,23432,2019
"Dr. D.Y.Patil Institute of Engineering, Management & Reseach, Akurdi, Pune",Mechanical Engineering,OBC,MH,1,33002,2019
"Dr. D.Y.Patil Institute of Engineering, Management & Reseach, Akurdi, Pune",Mechanical Engineering,OBC,MH,1,48671,2019
"Sant Gajanan Maharaj College of Engineering, Gadhinglaj",Civil Engineering,General,MH,1,53686,2019
"Sant Gajanan Maharaj College of Engineering, Gadhinglaj",Computer Science and Engineering,SC,MH,1,30780,2019
"Sant Gajanan Maharaj College of Engineering, Gadhinglaj",Electrical Engineering,General,MH,1,46423,2019
"Sant Gajanan Maharaj College of Engineering, Gadhinglaj",Electronics and Telecommunication Engg,OBC,MH,1,86085,2019
"Sant Gajanan Maharaj College of Engineering, Gadhinglaj",Mechanical Engineering,SC,MH,1,55360,2019
"Keystone School of Engineering, Pune",Computer Engineering,OBC,MH,1,49753,2019
"Keystone School of Engineering, Pune",Electronics and Telecommunication Engg,OBC,MH,1,65788,2019
"Keystone School of Engineering, Pune",Mechanical Engineering,General,MH,1,86735,2019
"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Degree Engineering, Patgaon, Miraj",Mechanical Engineering,General,MH,1,21659,2019
"Vidya Prasarini Sabha's College of Engineering & Technology, Lonavala",Computer Engineering,General,MH,1,85799,2019
"Pimpri Chinchwad Education Trust's Pimpri Chinchwad College Of Engineering And Research, Ravet",Civil Engineering,SC,MH,1,41752,2019
"Pimpri Chinchwad Education Trust's Pimpri Chinchwad College Of Engineering And Research, Ravet",Computer Engineering,SC,MH,1,5834,2019
"Pimpri Chinchwad Education Trust's Pimpri Chinchwad College Of Engineering And Research, Ravet",Electronics and Telecommunication Engg,OBC,MH,1,17389,2019
"Pimpri Chinchwad Education Trust's Pimpri Chinchwad College Of Engineering And Research, Ravet",Mechanical Engineering,OBC,MH,1,19611,2019
"Dr.D.Y.Patil College Of Engineering & Innovation,Talegaon",Civil Engineering,General,MH,1,84073,2019
"Dr.D.Y.Patil College Of Engineering & Innovation,Talegaon",Computer Engineering,OBC,MH,1,50766,2019
"Dr.D.Y.Patil College Of Engineering & Innovation,Talegaon",Mechanical Engineering,General,MH,1,86162,2019
"Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Civil Engineering,General,MH,1,80483,2019
"Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Computer Science and Engineering,SC,MH,1,33159,2019
"Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Electrical Engineering,OBC,MH,1,72764,2019
"Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",Mechanical Engineering,General,MH,1,87003,2019
"Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur",Civil Engineering,General,MH,1,83635,2019
"Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur",Electrical Engineering,General,MH,1,84224,2019
"Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur",Mechanical Engineering,General,MH,1,31577,2019
"MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Civil Engineering,General,MH,1,83465,2019
"MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Computer Engineering,General,MH,1,86770,2019
"MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Electronics and Telecommunication Engg,General,MH,1,68267,2019
"MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",Mechanical Engineering,General,MH,1,85755,2019
"Government College of Engineering, Amravati",Civil Engineering,NT,MH,2,9200,2019
"Government College of Engineering, Amravati",Computer Science and Engineering,OBC,MH,2,3958,2019
"Government College of Engineering, Amravati",Information Technology,OBC,MH,2,5525,2019
"Government College of Engineering, Amravati",Electrical Engineering,SC,MH,2,10933,2019
"Government College of Engineering, Amravati",Electronics and Telecommunication Engg,SC,MH,2,9714,2019
"Government College of Engineering, Amravati",Instrumentation Engineering,ST,MH,2,16212,2019
"Government College of Engineering, Amravati",Mechanical Engineering,OBC,MH,2,7782,2019
"Sant Gadge Baba Amravati University,Amravati",Food Technology,SC,MH,2,23810,2019
"Sant Gadge Baba Amravati University,Amravati",Oil and Paints Technology,ST,MH,2,36962,2019
"Sant Gadge Baba Amravati University,Amravati",Paper and Pulp Technology,OBC,MH,2,76536,2019
"Sant Gadge Baba Amravati University,Amravati",Petro Chemical Engineering,OBC,MH,2,19723,2019
"Government Engineering College, Yavatmal",Civil Engineering,SC,MH,2,22947,2019
"Government Engineering College, Yavatmal",Computer Engineering,SC,MH,2,19159,2019
"Government Engineering College, Yavatmal",Electrical Engineering,OBC,MH,2,27330,2019
"Government Engineering College, Yavatmal",Electronics and Telecommunication Engg,SC,MH,2,33999,2019
"Government Engineering College, Yavatmal",Mechanical Engineering,ST,MH,2,23022,2019
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,OBC,MH,2,14605,2019
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology,General,MH,2,16059,2019
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electrical Engg[Electronics and Power],General,MH,2,21194,2019
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,ST,MH,2,32906,2019
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,ST,MH,2,25658,2019
"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,SC,MH,2,29528,2019
"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,SC,MH,2,43283,2019
"Prof. Ram Meghe Institute of Technology & Research, Amravati",Computer Science and Engineering,SC,MH,2,24657,2019
"Prof. Ram Meghe Institute of Technology & Research, Amravati",Computer Science and Engineering,ST,MH,2,35743,2019
"Prof. Ram Meghe Institute of Technology & Research, Amravati",Information Technology,OBC,MH,2,43100,2019
"Prof. Ram Meghe Institute of Technology & Research, Amravati",Electronics and Telecommunication Engg,OBC,MH,2,71317,2019
"Prof. Ram Meghe Institute of Technology & Research, Amravati",Electronics and Telecommunication Engg,General,MH,2,67512,2019
"Prof. Ram Meghe Institute of Technology & Research, Amravati",Mechanical Engineering,SC,MH,2,39168,2019
"Prof. Ram Meghe Institute of Technology & Research, Amravati",Mechanical Engineering,OBC,MH,2,57561,2019
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Civil Engineering,SC,MH,2,52652,2019
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Computer Science and Engineering,ST,MH,2,38298,2019
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Electrical Engineering,PWD,MH,2,73562,2019
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Electronics and Telecommunication Engg,OBC,MH,2,86126,2019
"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Mechanical Engineering,General,MH,2,86995,2019
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Civil Engineering,OBC,MH,2,29265,2019
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Computer Science and Engineering,ST,MH,2,32741,2019
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Information Technology,SC,MH,2,53607,2019
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Electronics and Telecommunication Engg,SC,MH,2,87135,2019
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Mechanical Engineering,SC,MH,2,53255,2019
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Civil Engineering,SC,MH,2,58638,2019
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Computer Science and Engineering,OBC,MH,2,79874,2019
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Chemical Engineering,SC,MH,2,51620,2019
"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Mechanical Engineering,OBC,MH,2,56231,2019
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Civil Engineering,OBC,MH,2,55595,2019
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Computer Science and Engineering,OBC,MH,2,27853,2019
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Electrical Engg[Electronics and Power],General,MH,2,43786,2019
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Electronics and Telecommunication Engg,TFWS,MH,2,66548,2019
"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Mechanical Engineering,General,MH,2,56421,2019
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Computer Science and Engineering,SC,MH,2,37841,2019
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Information Technology,PWD,MH,2,45193,2019
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Electronics and Telecommunication Engg,General,MH,2,51223,2019
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Chemical Engineering,General,MH,2,69014,2019
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Mechanical Engineering,General,MH,2,78316,2019
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Civil Engineering,General,MH,2,69017,2019
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Computer Science and Engineering,General,MH,2,58721,2019
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Electrical Engineering,General,MH,2,59337,2019
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Electronics and Telecommunication Engg,General,MH,2,38854,2019
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Chemical Engineering,General,MH,2,67168,2019
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Mechanical Engineering,General,MH,2,78137,2019
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal",Textile Engineering / Technology,General,MH,2,52856,2019
"Shri Hanuman Vyayam  Prasarak Mandals College of Engineering & Technology, Amravati",Computer Science and Engineering,ST,MH,2,54298,2019
"Shri Hanuman Vyayam  Prasarak Mandals College of Engineering & Technology, Amravati",Information Technology,SC,MH,2,55778,2019
"Shri Hanuman Vyayam  Prasarak Mandals College of Engineering & Technology, Amravati",Electronics and Telecommunication Engg,General,MH,2,38701,2019
"Shri Hanuman Vyayam  Prasarak Mandals College of Engineering & Technology, Amravati",Mechanical Engineering,General,MH,2,66962,2019
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Civil Engineering,General,MH,2,81750,2019
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Computer Science and Engineering,SC,MH,2,80128,2019
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Electronics and Telecommunication Engg,General,MH,2,51792,2019
"Dr.Rajendra Gode Institute of Technology & Research, Amravati",Mechanical Engineering,General,MH,2,41881,2019
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana",Civil Engineering,General,MH,2,51443,2019
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana",Computer Science and Engineering,General,MH,2,49634,2019
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana",Electrical Engineering,General,MH,2,66188,2019
"Shri. Dadasaheb Gawai Charitable Trust's Dr. Smt. Kamaltai Gawai Institute of Engineering & Technology, Darapur, Amravati",Civil Engineering,General,MH,2,75118,2019
"Shri. Dadasaheb Gawai Charitable Trust's Dr. Smt. Kamaltai Gawai Institute of Engineering & Technology, Darapur, Amravati",Computer Science and Engineering,General,MH,2,42777,2019
